,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1587,M5V,43.6289467,-79.3944199,ORNGE - Toronto Air Base,43.63166229946016,-79.39816647981402,Airport Service
1588,M5V,43.6289467,-79.3944199,Edward Hanlan Statue,43.62772066806761,-79.38927421473466,Sculpture Garden
1589,M5V,43.6289467,-79.3944199,Hanlan's Point Ferry,43.62781263197712,-79.38910853273904,Boat or Ferry
1590,M5W,43.6464352,-79.37484599999999,Fresh On Front,43.64781466405137,-79.3744527618627,Vegetarian / Vegan Restaurant
1591,M5W,43.6464352,-79.37484599999999,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
1592,M5W,43.6464352,-79.37484599999999,Berczy Park,43.64804835388851,-79.3751722909452,Park
1593,M5W,43.6464352,-79.37484599999999,The Keg Steakhouse + Bar - Esplanade,43.64671207408793,-79.37476761639118,Restaurant
1594,M5W,43.6464352,-79.37484599999999,Dog Fountain,43.64799795147863,-79.37536096948996,Fountain
1595,M5W,43.6464352,-79.37484599999999,D.W. Alexander,43.64833304339161,-79.3738261420116,Cocktail Bar
1596,M5W,43.6464352,-79.37484599999999,Meridian Hall,43.646292124205594,-79.37602179505662,Concert Hall
1597,M5W,43.6464352,-79.37484599999999,Sukhothai,43.64848710249909,-79.37454735245633,Thai Restaurant
1598,M5W,43.6464352,-79.37484599999999,Hogtown Smoke,43.64928693557788,-79.37468932637938,Food Truck
1599,M5W,43.6464352,-79.37484599999999,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
1600,M5W,43.6464352,-79.37484599999999,Movenpick Cafe,43.647686808930885,-79.3772953884033,Café
1601,M5W,43.6464352,-79.37484599999999,The Reservoir Lounge,43.64851659851552,-79.37455623391588,Jazz Club
1602,M5W,43.6464352,-79.37484599999999,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
1603,M5W,43.6464352,-79.37484599999999,Pravda Vodka Bar,43.64851553067474,-79.37473231149953,Cocktail Bar
1604,M5W,43.6464352,-79.37484599999999,St. Lawrence Market (South Building),43.64874320223593,-79.37159697627527,Farmers Market
1605,M5W,43.6464352,-79.37484599999999,St. Lawrence Market (North Building),43.64879290161719,-79.37194535820687,Farmers Market
1606,M5W,43.6464352,-79.37484599999999,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
1607,M5W,43.6464352,-79.37484599999999,The Omni King Edward Hotel,43.64919051601911,-79.37600612640387,Hotel
1608,M5W,43.6464352,-79.37484599999999,Loaded Pierogi,43.647965,-79.373427,Comfort Food Restaurant
1609,M5W,43.6464352,-79.37484599999999,St. Lawrence Market Plaza,43.64916860422451,-79.37232987433548,Art Gallery
1610,M5W,43.6464352,-79.37484599999999,C'est What,43.64842583928427,-79.37343925237656,Beer Bar
1611,M5W,43.6464352,-79.37484599999999,Market Street Catch,43.64850142396483,-79.3718080237409,Seafood Restaurant
1612,M5W,43.6464352,-79.37484599999999,Buster's Sea Cove,43.6484950904393,-79.37146231793892,Seafood Restaurant
1613,M5W,43.6464352,-79.37484599999999,The Works Gourmet Burger Bistro,43.648742,-79.374142,Restaurant
1614,M5W,43.6464352,-79.37484599999999,Stonemill Bread,43.648668221542096,-79.37160962302049,Bakery
1615,M5W,43.6464352,-79.37484599999999,Chotto Matte,43.646473,-79.378782,Japanese Restaurant
1616,M5W,43.6464352,-79.37484599999999,Goose Island Brewhouse,43.64732926809359,-79.37354117631912,Beer Bar
1617,M5W,43.6464352,-79.37484599999999,Scheffler's Deli,43.648643353516086,-79.37153681663685,Cheese Shop
1618,M5W,43.6464352,-79.37484599999999,Crepe TO,43.650063279511016,-79.37458664523871,Creperie
1619,M5W,43.6464352,-79.37484599999999,Everyday Gourmet (Teas & Coffees),43.64875714757637,-79.37164539765817,Coffee Shop
1620,M5W,43.6464352,-79.37484599999999,Seafront Fish Market,43.6484785341064,-79.37148942972523,Fish Market
1621,M5W,43.6464352,-79.37484599999999,Crepe It Up!,43.64873614340388,-79.37162306748482,Creperie
1622,M5W,43.6464352,-79.37484599999999,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
1623,M5W,43.6464352,-79.37484599999999,FARMR Eatery & Catering,43.648419863375096,-79.37027379521088,Bistro
1624,M5W,43.6464352,-79.37484599999999,Aveda Institute Toronto,43.65009640955562,-79.37362952211767,Cosmetics Shop
1625,M5W,43.6464352,-79.37484599999999,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
1626,M5W,43.6464352,-79.37484599999999,Olympic Cheese,43.64870154739154,-79.37154069441475,Cheese Shop
1627,M5W,43.6464352,-79.37484599999999,LCBO,43.64294379917171,-79.37243989044406,Liquor Store
1628,M5W,43.6464352,-79.37484599999999,Vagabondo Ristorante & Lounge,43.64822172333574,-79.37529997897587,Italian Restaurant
1629,M5W,43.6464352,-79.37484599999999,Café Plenty,43.6491179354577,-79.37831288380438,Café
1630,M5W,43.6464352,-79.37484599999999,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
1631,M5W,43.6464352,-79.37484599999999,Woods Restaurant & Bar,43.6493568159853,-79.37500248445933,Molecular Gastronomy Restaurant
1632,M5W,43.6464352,-79.37484599999999,Starbucks,43.647261,-79.378599,Coffee Shop
1633,M5W,43.6464352,-79.37484599999999,DAVIDsTEA,43.64650585612388,-79.38014477491379,Tea Room
1634,M5W,43.6464352,-79.37484599999999,Scotiabank Arena,43.64344617535107,-79.37903988889991,Basketball Stadium
1635,M5W,43.6464352,-79.37484599999999,Carisma,43.64961671774303,-79.3754337751762,Italian Restaurant
1636,M5W,43.6464352,-79.37484599999999,The Old Spaghetti Factory,43.64696445846655,-79.37440258334287,Italian Restaurant
1637,M5W,43.6464352,-79.37484599999999,The Optic Zone,43.649729898318576,-79.37170156814574,Optical Shop
1638,M5W,43.6464352,-79.37484599999999,Paddington's Pump,43.649035,-79.371899,Diner
1639,M5W,43.6464352,-79.37484599999999,Carousel Bakery,43.6487072781773,-79.37158005127563,Bakery
1640,M5W,43.6464352,-79.37484599999999,Starbucks,43.648738309887705,-79.37251925468443,Coffee Shop
1641,M5W,43.6464352,-79.37484599999999,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
1642,M5W,43.6464352,-79.37484599999999,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
1643,M5W,43.6464352,-79.37484599999999,El Locale Loco,43.647841628260856,-79.3734589646591,Mexican Restaurant
1644,M5W,43.6464352,-79.37484599999999,One King West Hotel & Residence,43.6491395,-79.3778763,Hotel
1645,M5W,43.6464352,-79.37484599999999,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
1646,M5W,43.6464352,-79.37484599999999,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
1647,M5W,43.6464352,-79.37484599999999,Spirit of Hockey,43.64704692224217,-79.37753727586353,Sporting Goods Shop
1648,M5W,43.6464352,-79.37484599999999,CC Lounge,43.64791735425827,-79.37451991085871,Cocktail Bar
1649,M5W,43.6464352,-79.37484599999999,Balzac's Coffee,43.64845650131932,-79.37178993724407,Café
1650,M5W,43.6464352,-79.37484599999999,The Joint - Hogtown Smoke,43.649149979382656,-79.3746782955818,BBQ Joint
1651,M5W,43.6464352,-79.37484599999999,Ki Modern Japanese + Bar,43.647167,-79.379608,Japanese Restaurant
1652,M5W,43.6464352,-79.37484599999999,Bikram Yoga Centre,43.64921400338286,-79.37522894013361,Yoga Studio
1653,M5W,43.6464352,-79.37484599999999,Air Canada Club,43.643224100030416,-79.37915938219528,Lounge
1654,M5W,43.6464352,-79.37484599999999,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
1655,M5W,43.6464352,-79.37484599999999,Anton Kozlik's mustard,43.64875242328643,-79.37148453951065,Gourmet Shop
1656,M5W,43.6464352,-79.37484599999999,St James Anglican Cathedral,43.650109744784004,-79.37429172248066,Church
1657,M5W,43.6464352,-79.37484599999999,Victoria's Restaurant,43.64929834396347,-79.37643067251867,Restaurant
1658,M5W,43.6464352,-79.37484599999999,St. Urbain Bagel,43.64861083503254,-79.37149723554923,Bagel Shop
1659,M5W,43.6464352,-79.37484599999999,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
1660,M5W,43.6464352,-79.37484599999999,Tom Jones Steak House,43.64930546026509,-79.37535693462821,Seafood Restaurant
1661,M5W,43.6464352,-79.37484599999999,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
1662,M5W,43.6464352,-79.37484599999999,Over Easy,43.64807704204346,-79.37759871575396,Breakfast Spot
1663,M5W,43.6464352,-79.37484599999999,NAMI,43.650853361785124,-79.37588746641697,Japanese Restaurant
1664,M5W,43.6464352,-79.37484599999999,St. Lawrence Antique Market,43.649614648758735,-79.37174739343294,Antique Shop
1665,M5W,43.6464352,-79.37484599999999,GoodLife Fitness Toronto Street Women's Only,43.6504,-79.3767,Gym
1666,M5W,43.6464352,-79.37484599999999,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
1667,M5W,43.6464352,-79.37484599999999,The Poké Box,43.65046931503178,-79.37631703952829,Poke Place
1668,M5W,43.6464352,-79.37484599999999,Brookfield Place,43.646790641203026,-79.37876938530562,Shopping Mall
1669,M5W,43.6464352,-79.37484599999999,Imagine Cinemas Market Square,43.64964574271603,-79.37244562498488,Movie Theater
1670,M5W,43.6464352,-79.37484599999999,Sam James Coffee Bar (SJCB),43.65031871629752,-79.37621650642859,Coffee Shop
1671,M5W,43.6464352,-79.37484599999999,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
1672,M5W,43.6464352,-79.37484599999999,European Delight,43.64870976781708,-79.37154525652817,Eastern European Restaurant
1673,M5W,43.6464352,-79.37484599999999,Tim Hortons,43.646255967524645,-79.37957346439356,Coffee Shop
1674,M5W,43.6464352,-79.37484599999999,Evolution Food Co,43.64846817292615,-79.37171498148525,Juice Bar
1675,M5W,43.6464352,-79.37484599999999,Jump,43.64814738516352,-79.37875242540652,American Restaurant
1676,M5W,43.6464352,-79.37484599999999,Beauty Boutique by Shoppers Drug Mart,43.647141,-79.370898,Cosmetics Shop
1677,M5W,43.6464352,-79.37484599999999,Mirto,43.650702,-79.376307,Italian Restaurant
1678,M5W,43.6464352,-79.37484599999999,Churrasco St. Lawrence,43.64875419613792,-79.37163366340684,Portuguese Restaurant
1679,M5W,43.6464352,-79.37484599999999,Starbucks,43.649328,-79.378339,Coffee Shop
1680,M5W,43.6464352,-79.37484599999999,iQ Food Co,43.64748168603231,-79.37910417362639,Fast Food Restaurant
1681,M5W,43.6464352,-79.37484599999999,Metropolitan Resto Bar,43.65006166044848,-79.3771814107564,Italian Restaurant
1682,M5W,43.6464352,-79.37484599999999,Starbucks,43.650159,-79.377793,Coffee Shop
1683,M5W,43.6464352,-79.37484599999999,Loblaws,43.645427,-79.369789,Grocery Store
1684,M5W,43.6464352,-79.37484599999999,Joe Fresh,43.644285,-79.369771,Clothing Store
1685,M5W,43.6464352,-79.37484599999999,St. James Park,43.6504248002309,-79.3723109702051,Park
1686,M5W,43.6464352,-79.37484599999999,Soup Nutsy,43.647857591711336,-79.38053285911379,Soup Place
1687,M5X,43.6484292,-79.3822802,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
1688,M5X,43.6484292,-79.3822802,Canoe,43.647452066183476,-79.38132001815676,Restaurant
1689,M5X,43.6484292,-79.3822802,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
1690,M5X,43.6484292,-79.3822802,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
1691,M5X,43.6484292,-79.3822802,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
1692,M5X,43.6484292,-79.3822802,Maman,43.64830873804684,-79.38225333898805,Café
1693,M5X,43.6484292,-79.3822802,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
1694,M5X,43.6484292,-79.3822802,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
1695,M5X,43.6484292,-79.3822802,The Keg Steakhouse + Bar - York Street,43.64998659318569,-79.38410336664538,Restaurant
1696,M5X,43.6484292,-79.3822802,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
1697,M5X,43.6484292,-79.3822802,Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829,Café
1698,M5X,43.6484292,-79.3822802,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
1699,M5X,43.6484292,-79.3822802,King Taps,43.648475974183,-79.38205778358744,Gastropub
1700,M5X,43.6484292,-79.3822802,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
1701,M5X,43.6484292,-79.3822802,Cafe Landwer,43.64875349932059,-79.3853673607289,Café
1702,M5X,43.6484292,-79.3822802,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
1703,M5X,43.6484292,-79.3822802,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
1704,M5X,43.6484292,-79.3822802,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
1705,M5X,43.6484292,-79.3822802,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
1706,M5X,43.6484292,-79.3822802,Toronto PATH System,43.64990340698978,-79.3830527039004,General Travel
1707,M5X,43.6484292,-79.3822802,DAVIDsTEA,43.64650585612388,-79.38014477491379,Tea Room
1708,M5X,43.6484292,-79.3822802,Boxcar Social Temperance,43.65055725249405,-79.38195634640063,Bar
1709,M5X,43.6484292,-79.3822802,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Gluten-free Restaurant
1710,M5X,43.6484292,-79.3822802,Soho House Toronto,43.64873430659662,-79.38654117564838,Speakeasy
1711,M5X,43.6484292,-79.3822802,Starbucks,43.646731,-79.383951,Coffee Shop
1712,M5X,43.6484292,-79.3822802,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
1713,M5X,43.6484292,-79.3822802,John & Sons Oyster House,43.65060229830571,-79.38155510682869,Seafood Restaurant
1714,M5X,43.6484292,-79.3822802,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
1715,M5X,43.6484292,-79.3822802,Bymark,43.647217284018005,-79.38125188166379,Restaurant
1716,M5X,43.6484292,-79.3822802,DAVIDsTEA,43.650546552943766,-79.38338493349875,Tea Room
1717,M5X,43.6484292,-79.3822802,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
1718,M5X,43.6484292,-79.3822802,Bulldog On The Block,43.65065218852629,-79.38414092873634,Coffee Shop
1719,M5X,43.6484292,-79.3822802,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
1720,M5X,43.6484292,-79.3822802,deKEFIR,43.65043319523819,-79.37939324949957,Ice Cream Shop
1721,M5X,43.6484292,-79.3822802,Bosk at Shangri-La,43.649022736761516,-79.38582635521233,Asian Restaurant
1722,M5X,43.6484292,-79.3822802,Four Seasons Centre for the Performing Arts,43.650592,-79.385806,Concert Hall
1723,M5X,43.6484292,-79.3822802,Shangri-La Toronto,43.64912919417502,-79.3865566853963,Hotel
1724,M5X,43.6484292,-79.3822802,Roy Thomson Hall,43.6465886970634,-79.38597899374354,Concert Hall
1725,M5X,43.6484292,-79.3822802,Café Plenty,43.6491179354577,-79.37831288380438,Café
1726,M5X,43.6484292,-79.3822802,WVRST,43.64496809087762,-79.38137631843854,Beer Bar
1727,M5X,43.6484292,-79.3822802,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
1728,M5X,43.6484292,-79.3822802,Toronto Athletic Club,43.647359553534905,-79.3811766566002,Gym
1729,M5X,43.6484292,-79.3822802,Estiatorio Volos,43.65032912559998,-79.38453301297716,Greek Restaurant
1730,M5X,43.6484292,-79.3822802,Dineen Coffee,43.650497,-79.378765,Café
1731,M5X,43.6484292,-79.3822802,Ki Modern Japanese + Bar,43.647167,-79.379608,Japanese Restaurant
1732,M5X,43.6484292,-79.3822802,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
1733,M5X,43.6484292,-79.3822802,iQ Food Co. (First Canadian Place),43.64835708519922,-79.38219241858727,Salad Place
1734,M5X,43.6484292,-79.3822802,The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
1735,M5X,43.6484292,-79.3822802,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
1736,M5X,43.6484292,-79.3822802,Fune Japanese Restaurant,43.64851365544565,-79.38645657820041,Japanese Restaurant
1737,M5X,43.6484292,-79.3822802,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
1738,M5X,43.6484292,-79.3822802,Bardi's Steak House,43.64622,-79.383074,Restaurant
1739,M5X,43.6484292,-79.3822802,Tim Hortons,43.6468622,-79.3825442,Coffee Shop
1740,M5X,43.6484292,-79.3822802,The Adelaide Hotel Toronto,43.6498312,-79.3801639,Hotel
1741,M5X,43.6484292,-79.3822802,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
1742,M5X,43.6484292,-79.3822802,The Gabardine,43.65098801064232,-79.38122513218154,American Restaurant
1743,M5X,43.6484292,-79.3822802,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
1744,M5X,43.6484292,-79.3822802,Chotto Matte,43.646473,-79.378782,Japanese Restaurant
1745,M5X,43.6484292,-79.3822802,Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza
1746,M5X,43.6484292,-79.3822802,Union Pearson Express,43.64436200658875,-79.38319927907953,Train Station
1747,M5X,43.6484292,-79.3822802,Tachi,43.65059603893127,-79.38339613055128,Sushi Restaurant
1748,M5X,43.6484292,-79.3822802,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
1749,M5X,43.6484292,-79.3822802,Ninki Izakaya,43.65022782352305,-79.38486260004564,Japanese Restaurant
1750,M5X,43.6484292,-79.3822802,Five Guys,43.6487987190222,-79.3816807899204,Burger Joint
1751,M5X,43.6484292,-79.3822802,Lobby Lounge at the Shangri-La Toronto,43.64915499986854,-79.38654574367817,Lounge
1752,M5X,43.6484292,-79.3822802,Sweet Lulu,43.65055650489936,-79.38117543224395,Asian Restaurant
1753,M5X,43.6484292,-79.3822802,The Cambridge Club,43.65166287812755,-79.38307469732278,Gym
1754,M5X,43.6484292,-79.3822802,Michael's on Simcoe,43.64826881661747,-79.38632821234134,Steakhouse
1755,M5X,43.6484292,-79.3822802,Movenpick Cafe,43.647686808930885,-79.3772953884033,Café
1756,M5X,43.6484292,-79.3822802,Byblos Toronto,43.647615054171766,-79.3883810317138,Mediterranean Restaurant
1757,M5X,43.6484292,-79.3822802,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
1758,M5X,43.6484292,-79.3822802,John Allans,43.651446635211904,-79.38135389611388,Salon / Barbershop
1759,M5X,43.6484292,-79.3822802,Starbucks,43.647261,-79.378599,Coffee Shop
1760,M5X,43.6484292,-79.3822802,First Canadian Place,43.64848212292913,-79.38244342803955,Building
1761,M5X,43.6484292,-79.3822802,Ruth's Chris Steak House,43.6499174,-79.3857238,Steakhouse
1762,M5X,43.6484292,-79.3822802,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
1763,M5X,43.6484292,-79.3822802,Royal Alexandra Theatre,43.647255,-79.38753,Theater
1764,M5X,43.6484292,-79.3822802,Canadian Opera Company,43.6506601893789,-79.38624169559013,Opera House
1765,M5X,43.6484292,-79.3822802,Old City Hall,43.652008800876125,-79.3817442232328,Monument / Landmark
1766,M5X,43.6484292,-79.3822802,One King West Hotel & Residence,43.6491395,-79.3778763,Hotel
1767,M5X,43.6484292,-79.3822802,GoodLife Fitness Toronto 137 Yonge Street,43.651242,-79.378068,Gym
1768,M5X,43.6484292,-79.3822802,The Burger's Priest,43.64864328298093,-79.38753876719665,Fast Food Restaurant
1769,M5X,43.6484292,-79.3822802,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
1770,M5X,43.6484292,-79.3822802,Noodle King,43.65170632794881,-79.38304628912547,Asian Restaurant
1771,M5X,43.6484292,-79.3822802,Mercatto,43.6502431921682,-79.38081989149896,Italian Restaurant
1772,M5X,43.6484292,-79.3822802,Freshii,43.649273084327184,-79.38374831204301,Salad Place
1773,M5X,43.6484292,-79.3822802,Thai Island,43.64914597811404,-79.38379835292523,Thai Restaurant
1774,M5X,43.6484292,-79.3822802,Kojin,43.64939770725357,-79.38609106624851,Colombian Restaurant
1775,M5X,43.6484292,-79.3822802,Ruby Thai (First Canadian Place),43.64909140219368,-79.38159990145141,Thai Restaurant
1776,M5X,43.6484292,-79.3822802,Balzac's Coffee,43.644372584148364,-79.38306470027423,Coffee Shop
1777,M5X,43.6484292,-79.3822802,Pi Co.,43.648651,-79.385874,Pizza Place
1778,M5X,43.6484292,-79.3822802,Astarté Fresh Yogurt Bar,43.647595917807365,-79.38641938975012,Café
1779,M5X,43.6484292,-79.3822802,FLOCK Rotisserie + Greens,43.65098849486318,-79.38191708712704,Salad Place
1780,M5X,43.6484292,-79.3822802,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
1781,M5X,43.6484292,-79.3822802,Earls Kitchen & Bar,43.647945662980305,-79.3837058277153,Bar
1782,M5X,43.6484292,-79.3822802,JaBistro,43.64968685893743,-79.38809001547467,Sushi Restaurant
1783,M5X,43.6484292,-79.3822802,Copacabana Grilled Brazilian,43.64833259480477,-79.3881514766071,Brazilian Restaurant
1784,M5X,43.6484292,-79.3822802,Starbucks,43.646890531355616,-79.38187054975934,Coffee Shop
1785,M5X,43.6484292,-79.3822802,McEwan Foods,43.64716011126396,-79.38104402548048,Deli / Bodega
1786,M5X,43.6484292,-79.3822802,Papyrus,43.64819540954937,-79.3813921854217,Gift Shop
1787,M6A,43.718517999999996,-79.46476329999999,Roots,43.71821373389962,-79.46389305304558,Boutique
1788,M6A,43.718517999999996,-79.46476329999999,Kitchen Stuff Plus (Clearance Outlet),43.71909636823933,-79.46267482419971,Furniture / Home Store
1789,M6A,43.718517999999996,-79.46476329999999,Lac Vien Vietnamese Restaurant,43.72125878799614,-79.46847226859448,Vietnamese Restaurant
1790,M6A,43.718517999999996,-79.46476329999999,Orfus Road Shopping Outlets,43.719045296434736,-79.46084915034818,Clothing Store
1791,M6A,43.718517999999996,-79.46476329999999,Tim Hortons,43.7194274,-79.4679949,Coffee Shop
1792,M6A,43.718517999999996,-79.46476329999999,Ardene Shoes Outlet,43.718892366644944,-79.46134358371631,Accessories Store
1793,M6A,43.718517999999996,-79.46476329999999,Rinx Real Entertainment Centre,43.71784220022086,-79.46223069665501,Event Space
1794,M6A,43.718517999999996,-79.46476329999999,Sirens,43.718744,-79.463914,Clothing Store
1795,M6A,43.718517999999996,-79.46476329999999,Bowring Outlet,43.718495530959125,-79.46449690722636,Furniture / Home Store
1796,M6A,43.718517999999996,-79.46476329999999,Bluenotes,43.718846,-79.465906,Clothing Store
1797,M6A,43.718517999999996,-79.46476329999999,Imperial Carpet & Home,43.716672,-79.467415,Carpet Store
1798,M6A,43.718517999999996,-79.46476329999999,Orfus Road,43.719180444061294,-79.46036020806626,Clothing Store
1799,M6A,43.718517999999996,-79.46476329999999,Party City,43.71941805471303,-79.459316806156,Miscellaneous Shop
1800,M6B,43.709577,-79.44507259999999,Miyako Sushi Restaurant,43.709111,-79.44393,Japanese Restaurant
1801,M6B,43.709577,-79.44507259999999,"Chalker's Pub, Billiards and Bistro",43.705746734874204,-79.44237750652644,Pub
1802,M6B,43.709577,-79.44507259999999,Pizza Nova,43.707503883344074,-79.44314118823905,Pizza Place
1803,M6B,43.709577,-79.44507259999999,Domino's Pizza,43.707170406048526,-79.44265804811249,Pizza Place
1804,M6C,43.6937813,-79.42819140000002,Cedarvale Park,43.692534923091934,-79.42870527613704,Field
1805,M6C,43.6937813,-79.42819140000002,Cedarvale Ravine,43.690188230007266,-79.42610580222994,Trail
1806,M6C,43.6937813,-79.42819140000002,Phil White Arena,43.69130271699826,-79.43176051142332,Hockey Arena
1807,M6C,43.6937813,-79.42819140000002,Prince's Parkette,43.697385109217436,-79.42470436410068,Park
1808,M6E,43.6890256,-79.453512,Nairn Park,43.69065390931841,-79.4562995791835,Park
1809,M6E,43.6890256,-79.453512,Maximum Woman,43.69065130310669,-79.45633320240984,Women's Store
1810,M6E,43.6890256,-79.453512,Fairbanks Pool,43.69195850094914,-79.44892151240036,Pool
1811,M6E,43.6890256,-79.453512,Fairbank Memorial Park,43.69202800194052,-79.44892353333186,Park
1812,M6G,43.669542,-79.4225637,Fiesta Farms,43.66847077052224,-79.42048512748114,Grocery Store
1813,M6G,43.669542,-79.4225637,Contra Cafe,43.669107144072974,-79.42610471852032,Café
1814,M6G,43.669542,-79.4225637,Vinny’s Panini,43.67067884412717,-79.42614819830024,Italian Restaurant
1815,M6G,43.669542,-79.4225637,Starbucks,43.67153,-79.4214,Coffee Shop
1816,M6G,43.669542,-79.4225637,Scout and Cash Caffe,43.66735987720157,-79.41993774586636,Café
1817,M6G,43.669542,-79.4225637,Universal Grill,43.670549820711926,-79.42654054306477,Diner
1818,M6G,43.669542,-79.4225637,Faema Caffe,43.6710456734398,-79.41929697990417,Café
1819,M6G,43.669542,-79.4225637,Actinolite,43.66785822046965,-79.42805427320322,Restaurant
1820,M6G,43.669542,-79.4225637,Stubbe Chocolates,43.67156577026589,-79.42128899001831,Candy Store
1821,M6G,43.669542,-79.4225637,Loblaws,43.671657,-79.421364,Grocery Store
1822,M6G,43.669542,-79.4225637,Sobeys Dupont,43.670977,-79.427573,Grocery Store
1823,M6G,43.669542,-79.4225637,Marlenes Just Babies,43.671824,-79.420499,Baby Store
1824,M6G,43.669542,-79.4225637,Dupont Disco,43.67048982553482,-79.42661141389264,Nightclub
1825,M6G,43.669542,-79.4225637,Pioneer Energy,43.670977,-79.427573,Gas Station
1826,M6G,43.669542,-79.4225637,Marian Engel Park,43.67375357657298,-79.42398759247811,Park
1827,M6G,43.669542,-79.4225637,Garrison Creek Park,43.67168977827157,-79.42780494689941,Park
1828,M6G,43.669542,-79.4225637,Foto Grocery,43.66797858931121,-79.42821689567089,Grocery Store
1829,M6H,43.66900510000001,-79.4422593,The Greater Good Bar,43.669409,-79.439267,Bar
1830,M6H,43.66900510000001,-79.4422593,Parallel,43.66951635632503,-79.43872770646192,Middle Eastern Restaurant
1831,M6H,43.66900510000001,-79.4422593,Planet Fitness,43.66758797288865,-79.44257365441428,Gym / Fitness Center
1832,M6H,43.66900510000001,-79.4422593,FreshCo,43.66791838591585,-79.44075425394298,Grocery Store
1833,M6H,43.66900510000001,-79.4422593,Blood Brothers Brewing,43.66994369492681,-79.43653285503387,Brewery
1834,M6H,43.66900510000001,-79.4422593,Happy Bakery & Pastries,43.66705039063128,-79.44179124412831,Bakery
1835,M6H,43.66900510000001,-79.4422593,Nova Era Bakery,43.66988647609785,-79.43758190821525,Bakery
1836,M6H,43.66900510000001,-79.4422593,The Sovereign,43.673115708192206,-79.44026498681781,Café
1837,M6H,43.66900510000001,-79.4422593,Rehearsal Factory,43.66887675155326,-79.44360330056674,Music Venue
1838,M6H,43.66900510000001,-79.4422593,TD Canada Trust,43.6679341,-79.4416984,Bank
1839,M6H,43.66900510000001,-79.4422593,Food Basics,43.6668856311364,-79.44669127467023,Supermarket
1840,M6H,43.66900510000001,-79.4422593,Rexall,43.667504,-79.442086,Pharmacy
1841,M6H,43.66900510000001,-79.4422593,Shoppers Drug Mart,43.666745,-79.447446,Pharmacy
1842,M6H,43.66900510000001,-79.4422593,Wallace Emerson Park,43.66693250395496,-79.4394486237563,Park
